begintrip_lat,begintrip_lng,begintrip_timestamp_local,surge_multiplier
22.2791531,114.1915562,22:35:54,1.2
22.2864312,114.14623,19:06:00,1.4
22.27982677,114.160128,22:27:15,1.2
22.276701,114.1694259,08:40:15,2.5
22.28402771,114.1453968,08:48:47,1.7
22.26985691,114.167735,18:50:29,1.3
22.27921543,114.1706863,18:52:17,1.5
22.26901811,114.1859821,11:53:52,1.7
22.2767356,114.1707418,22:33:38,1.2
22.2807133,114.176281,11:56:33,1.2
22.3738458,114.1089999,13:50:48,1.2
22.2840443,114.1582576,17:08:45,1.5
22.2852221,114.1407746,23:44:49,1.5
22.3190216,114.1933172,07:53:10,1.5
22.2979211,114.1743785,22:42:51,1.7
22.277965,114.1849986,14:41:44,1.2
22.2805275,114.1577596,21:34:47,1.5
22.2756537,114.1653007,11:50:26,1.7
22.2837088,114.2158305,12:46:57,2.6
22.2807203,114.1577704,18:45:15,2.3
22.2791967,114.1604567,15:48:14,1.6
22.2679033,114.1817633,17:26:46,1.2
22.28540886,114.1595162,18:16:55,1.2
22.30249261,114.1874867,12:46:46,1.6
22.2817994,114.158432,14:33:33,1.9
22.27524492,114.1565963,09:02:41,1.4
22.3033792,114.1629939,14:00:14,1.3
22.2843141,114.1568273,14:40:14,1.4
22.36964711,114.099257,13:28:33,1.5
22.37460739,114.1861981,13:20:06,1.5
22.2661102,114.1799865,14:52:19,1.4
22.3390291,114.2137167,08:35:27,2.1
22.2805141,114.1719501,14:54:44,1.5
22.280567,114.1573918,04:19:44,1.4
22.30537725,114.1733137,17:01:46,1.5
22.3040658,114.1857927,09:44:28,1.3
22.2998617,114.1732415,12:34:05,1.5
22.3005231,114.1724508,16:47:53,1.5
22.31816298,114.168918,12:51:57,1.2
22.320045,114.1731749,18:26:06,1.3
22.306114,114.1805308,18:48:56,1.5
22.2889813,114.1493232,13:10:51,1.9
22.270292,114.1862272,18:15:45,2.3
22.2819719,114.2135531,13:22:36,1.4
22.2728461,114.1530437,09:49:50,2
22.3068338,114.1668893,21:09:33,1.6
22.30316064,114.160046,22:05:53,2.5
22.2961383,114.170153,16:23:56,1.5
22.2728209,114.1209537,07:07:46,1.7
22.2843034,114.1550298,16:24:06,1.3
22.284517,114.1515802,19:26:32,2.6
22.282726,114.1721628,22:36:14,1.2
22.3410192,114.1732935,09:11:27,1.5
22.28655963,114.1939796,09:33:15,1.2
22.27900624,114.181637,22:40:22,1.2
22.29497519,114.1694786,22:37:34,1.5
22.28622224,114.1518699,17:16:17,1.8
22.2841091,114.1584425,16:33:57,1.4
22.3534016,114.2491483,10:32:06,1.2
22.27740231,114.1660039,12:47:49,1.7
22.3796827,114.1869653,13:00:44,1.2
22.3404712,114.1708448,08:41:59,1.5
22.27670677,114.1540915,07:12:21,1.7
22.30288,114.1593133,18:40:53,1.5
22.2849561,114.1577855,12:13:59,1.3
22.2803439,114.1725144,14:12:05,1.5
22.2805444,114.1550933,23:39:04,1.2
22.2753232,114.1741044,09:36:26,1.7
22.2826468,114.1445865,09:20:31,1.5
22.28630693,114.1485928,18:35:59,1.2
22.3152688,114.1693195,12:36:12,1.9
22.28566786,114.147761,16:43:39,1.5
22.286061,114.1436645,08:56:00,1.5
22.2805984,114.1574074,16:34:18,1.7
22.3032145,114.1611575,19:52:03,1.6
22.2776032,114.1842869,19:45:39,1.6
22.2809414,114.1561288,12:17:40,2.2
22.27722557,114.1646942,19:09:35,1.3
22.28145156,114.1739559,14:29:34,1.5
22.2853305,114.1582076,17:50:19,1.5
22.23611325,114.1979754,14:07:45,1.2
22.2815993,114.1559524,19:39:43,1.3
22.2773154,114.1645596,13:44:14,1.4
22.3238258,114.2094883,12:37:58,1.6
22.28539465,114.158098,15:27:03,1.5
22.28207965,114.1497362,07:11:34,1.2
22.27711283,114.165289,20:31:41,1.5
22.2794596,114.1499993,08:33:57,1.5
22.2719673,114.1804552,22:22:32,1.9
22.30013017,114.1853825,08:44:08,1.4
22.2758183,114.1853151,12:13:59,1.4
22.2818318,114.1571929,19:01:00,1.9
22.284771,114.1412405,07:05:39,1.5
22.2857495,114.149298,19:14:38,2.5
22.3691942,114.1204888,21:51:59,1.5
22.4031825,114.2062816,17:43:20,1.2
22.30448146,114.1602522,18:18:42,1.8
22.3064367,114.1723916,22:33:47,1.9
22.3265105,114.2686184,12:08:47,1.4
22.3039609,114.186194,08:50:32,1.7
22.3050969,114.1667736,13:53:59,1.6
22.28420214,114.1501112,07:24:09,1.7
22.2876892,114.1570163,07:47:22,1.5
22.29480107,114.1715148,14:19:24,1.5
22.31305535,114.219311,12:35:59,2
22.2866067,114.1516067,19:04:05,2.4
22.2875825,114.1978886,11:36:11,1.4
22.2775992,114.1652996,16:56:49,1.2
22.281485,114.1559222,22:47:20,1.5
22.38061357,114.2014972,13:19:44,1.2
22.2751529,114.1740438,07:35:29,1.5
22.2673598,114.1865509,11:42:31,1.5
22.2655113,114.1617394,08:03:57,1.4
22.2846367,114.1589617,18:50:32,2
22.28196164,114.1580289,19:28:59,1.9
22.2849838,114.1566906,18:58:01,2
22.31775731,114.1729565,12:27:21,2.1
22.2532909,114.1333533,15:08:45,1.3
22.2843168,114.154907,14:23:00,1.5
22.28028154,114.1737949,17:42:52,1.2
22.27681941,114.171539,19:40:51,1.5
22.26873203,114.1862663,18:51:39,1.7
22.2679333,114.1877569,08:42:44,2.1
22.27964584,114.1638481,23:41:00,1.5
22.28104,114.16174,21:40:50,1.4
22.27535099,114.1566494,12:26:35,1.5
22.2398667,114.1600113,11:56:52,1.5
22.277286,114.1660459,23:37:05,1.4
22.2814002,114.1599779,22:32:14,1.5
22.28041594,114.1739854,14:29:53,1.5
22.2791309,114.1647674,19:21:33,2.1
22.2988577,114.1775628,22:54:19,1.5
22.28038499,114.1577421,17:36:09,1.4
22.2806506,114.1627724,19:02:37,2.4
22.2862601,114.1945045,19:02:50,1.3
22.2821604,114.1554829,02:54:14,1.3
22.2841026,114.1459557,12:59:04,1.5
22.28500993,114.152992,17:25:49,1.5
22.2843012,114.1427426,18:19:46,1.4
22.27973834,114.1570759,12:12:42,2.4
22.2862799,114.1578981,19:24:40,3.1
22.22687613,114.1995317,13:29:46,1.8
22.30315201,114.18537,11:29:34,1.3
22.28276,114.153045,12:33:00,1.4
22.28154879,114.156405,16:29:37,1.3
22.3004681,114.1742472,18:51:02,1.7
22.2820261,114.1460325,10:37:54,1.3
22.2822163,114.1430072,08:19:52,1.7
22.278596,114.1510368,09:38:20,1.4
22.32234787,114.1706863,13:18:51,1.2
22.2807878,114.1576079,11:49:51,1.2
22.2786477,114.1927942,19:39:33,1.3
22.2759365,114.1704035,11:52:28,1.2
22.3182381,114.1560698,09:10:15,1.4
22.2776048,114.1662584,17:38:21,1.2
22.3082087,114.1774072,12:18:32,1.7
22.2724518,114.1726803,19:06:41,1.5
22.33617565,114.1407242,18:51:07,2.1
22.2975524,114.176819,16:48:22,1.4
22.26156126,114.1299488,13:15:05,1.9
22.2755343,114.178162,12:05:01,1.5
22.2551501,114.1934924,13:41:15,2.4
22.2859696,114.1617633,18:09:35,1.5
22.2717824,114.1771832,08:51:17,2
22.3360696,114.1477643,13:46:20,1.4
22.27969509,114.1624756,14:29:15,1.5
22.30058522,114.1790739,18:56:29,1.3
22.2848444,114.1569775,19:40:36,2.6
22.2854335,114.151462,19:21:24,1.7
22.3212603,114.1890858,13:27:51,1.2
22.2797107,114.1593328,21:39:59,1.5
22.284792,114.1519789,20:38:54,1.2
22.2844657,114.1315339,18:33:07,2.6
22.2838327,114.1587005,20:43:22,1.2
22.2689963,114.2358807,13:21:05,1.3
22.2813545,114.1560545,17:39:21,1.7
22.2877457,114.2132925,11:52:33,1.7
22.2789975,114.1607364,18:54:24,1.4
22.2806241,114.1764648,12:27:56,3.1
22.2873325,114.1458151,12:34:57,2.6
22.2754703,114.1678511,08:19:58,1.5
22.26410059,114.1916357,19:35:46,1.5
22.2855634,114.1484456,18:22:50,1.5
22.29684122,114.1705412,23:26:42,1.5
22.28507173,114.1584457,16:07:13,1.5
22.3035847,114.167421,23:47:49,1.2
22.3007262,114.1734162,22:35:24,1.4
22.3058907,114.1680338,18:06:59,1.5
22.2669915,114.1850011,11:45:38,2.1
22.32812405,114.1729671,16:50:28,1.2
22.3232019,114.1818999,19:28:58,1.2
22.27688841,114.1681243,22:15:43,1.4
22.27708,114.1542529,19:55:45,2.2
22.2739125,114.1776134,17:32:18,1.4
22.3061584,114.1726898,18:53:25,1.5
22.2832761,114.1265228,08:28:52,2.6
22.2726594,114.1259749,18:54:37,2
22.27402812,114.1775544,16:27:34,1.2
22.3046383,114.16049,14:40:42,1.4
22.28579892,114.1474928,18:41:02,1.7
22.28157693,114.1613067,23:41:39,1.5
22.28620896,114.1964875,18:10:53,2.3
22.2815865,114.1491253,13:45:02,1.6
22.3054733,114.1627783,17:59:21,1.5
22.237845,114.2003863,19:47:44,1.4
22.2780807,114.182331,12:23:05,2.2
22.3074225,114.1922922,17:08:26,1.2
22.28214277,114.1577475,04:56:10,1.3
22.30120604,114.1790067,15:08:02,1.6
22.2839617,114.1819983,18:03:03,1.5
22.2825885,114.1910033,16:14:28,1.4
22.28149932,114.1489267,08:47:25,1.7
22.2874889,114.1373476,08:55:29,3.2
22.29925686,114.1787435,19:05:40,1.3
22.27803352,114.1823687,23:30:10,1.3
22.3026185,114.1723327,20:18:27,1.4
22.30951654,114.2270522,18:30:55,1.2
22.2764353,114.1681944,19:05:56,1.3
22.2818311,114.1542148,21:32:27,1.5
22.305386,114.1696353,19:48:49,1.5
22.28063512,114.1575199,22:08:39,1.5
22.3341285,114.1423068,11:21:06,1.5
22.2808915,114.1508273,12:02:28,2.4
22.31905861,114.1932214,08:19:39,1.7
22.2838776,114.1588954,12:17:03,2.3
22.2836427,114.1507684,13:01:43,1.2
22.2768589,114.1676807,16:13:49,1.4
22.2671417,114.2446217,10:23:02,1.5
22.29642,114.1704838,14:32:25,1.2
22.2805557,114.1574576,02:16:30,1.5
22.2969082,114.1705371,22:33:00,1.3
22.31234784,114.2180646,13:02:19,1.5
22.2843383,114.1521783,17:39:19,1.5
22.30350292,114.1673801,09:35:35,1.3
22.3002228,114.1726695,21:17:06,1.2
22.29534992,114.1694007,19:06:18,1.5
22.2850983,114.155065,14:40:42,1.5
22.2701175,114.1859591,09:22:16,1.5
22.2752952,114.1529702,08:59:12,2.1
22.33836179,114.145838,18:43:53,1.5
22.2685033,114.1858353,09:32:37,1.2
22.2814532,114.1488514,08:45:19,1.5
22.2747534,114.1857772,07:44:03,2
22.2862957,114.1333539,13:26:16,2.2
22.3212129,114.1797415,17:45:00,1.3
22.28609526,114.1506846,16:19:37,1.3
22.3072067,114.1926333,12:38:08,1.2
22.28003273,114.172084,13:45:28,1.2
22.28183623,114.1447155,13:14:15,2
22.3180589,114.1560894,11:32:04,2.7
22.27037424,114.192738,12:32:09,1.3
22.2830563,114.1306017,07:58:41,1.5
22.276645,114.1650786,22:31:27,1.2
22.2840161,114.1512018,08:48:27,1.7
22.28449008,114.1393686,12:08:16,1.5
22.28516709,114.1582923,22:57:47,2
22.27817675,114.184739,14:51:19,1.7
22.31263735,114.2173516,12:52:54,1.2
22.27815649,114.1649058,13:09:54,1.3
22.334484,114.1424859,11:48:53,1.2
22.29742006,114.1732864,22:55:38,1.5
22.2790861,114.1609169,19:07:29,2.6
22.2818436,114.157505,20:46:34,1.2
22.3042363,114.1896613,13:32:10,1.3
22.2672386,114.1853896,18:36:45,2.5
22.2748156,114.1719493,00:07:03,1.5
22.26934645,114.1835191,15:06:19,1.5
22.2809494,114.1716805,17:03:21,1.2
22.3163188,114.1751744,11:36:27,1.4
22.29776312,114.1758402,13:01:51,1.7
22.2799415,114.1835297,17:41:42,1.2
22.2767254,114.1684212,21:36:36,1.5
22.2777312,114.1760244,18:50:24,1.8
22.2853183,114.1580067,19:32:21,1.3
22.2790062,114.1759025,19:20:37,1.2
22.28505142,114.1503122,18:07:10,1.5
22.2745817,114.1957506,14:37:28,1.5
22.3230278,114.1838878,16:54:24,1.4
22.278694,114.1774848,15:22:01,1.2
22.3045189,114.1604289,14:42:44,2.2
22.2816341,114.1609776,14:24:31,2.1
22.28201819,114.1563457,14:48:32,2.2
22.3684116,114.1133941,18:49:33,1.5
22.2805984,114.1719924,22:55:51,1.5
22.28525371,114.1499123,13:42:00,2.1
22.2750701,114.1720981,19:49:44,1.7
22.28579535,114.1536767,11:47:34,1.7
22.28039975,114.1549462,01:00:30,1.5
22.2750333,114.1733961,15:29:51,1.3
22.2827113,114.1523126,13:51:20,1.2
22.307139,114.1696919,20:23:19,1.5
22.3007305,114.1793926,23:35:23,1.2
22.2802641,114.1598074,23:03:29,1.5
22.2806218,114.1575972,22:17:35,1.5
22.2774426,114.1689779,08:41:15,1.5
22.3211373,114.178951,07:57:50,1.6
22.2799031,114.1792304,19:25:54,1.3
22.2801311,114.1557273,01:03:21,1.3
22.2745547,114.1578005,07:49:06,1.7
22.3343466,114.2099111,08:57:34,1.5
22.3030896,114.1605036,18:35:03,1.5
22.28498404,114.1515217,18:10:35,1.9
22.2747666,114.1282396,07:27:44,1.4
22.2937646,114.1738073,14:48:25,1.5
22.3003467,114.1732835,12:06:42,1.4
22.2773,114.1647573,18:00:48,2.1
22.2855578,114.1517889,13:23:30,1.5
22.2729497,114.1593619,04:38:06,1.5
22.2780462,114.1824216,17:41:12,1.4
22.27718082,114.1824352,14:56:05,1.5
22.2560846,114.133207,12:52:53,2.1
22.24966,114.1680783,22:27:01,1.6
22.2859611,114.1565731,19:18:39,2.3
22.28265,114.1934017,13:56:29,1.5
22.2825605,114.1594035,16:36:11,1.9
22.2809414,114.1508887,09:19:23,2.3
22.3343117,114.150095,15:06:26,1.2
22.2757589,114.1530668,07:37:14,1.4
22.2834858,114.1523182,14:36:06,1.5
22.2778833,114.182529,23:29:10,1.5
22.2746435,114.1688482,08:39:42,2.5
22.2843232,114.2192583,09:20:30,1.9
22.2875449,114.1572144,18:12:08,1.5
22.3182287,114.1566712,17:12:19,1.5
22.2755694,114.1821355,18:44:21,2
22.2798851,114.1527047,17:04:10,1.5
22.26833849,114.1846761,12:44:36,1.4
22.2793274,114.1550286,03:52:13,1.7
22.27761,114.182305,11:32:26,1.4
22.279776,114.1552404,20:22:55,1.5
22.287215,114.1478783,00:18:14,1.5
22.28160214,114.1594191,11:39:14,1.7
22.280321,114.1395733,07:58:59,2.3
22.30115452,114.1751201,16:42:07,1.4
22.27714946,114.1648361,18:20:02,1.5
22.2869268,114.1430003,08:24:01,1.5
22.2823071,114.1542981,19:48:43,2.6
22.2790483,114.1607481,19:19:25,2.6
22.2832569,114.1467506,13:58:28,1.5
22.3371528,114.1494516,12:25:48,1.8
22.2989368,114.1743368,22:06:27,2.2
22.29624218,114.1697903,18:53:52,1.7
22.285562,114.1429785,12:39:31,1.4
22.28644143,114.1383438,18:28:56,1.4
22.280943,114.1572056,08:13:09,1.6
22.31992943,114.1792248,13:22:23,1.9
22.2806282,114.170929,17:01:38,1.9
22.2775393,114.1692275,14:50:35,1.5
22.2828744,114.1582773,20:16:42,1.2
22.27830327,114.1846429,18:06:35,1.8
22.2801802,114.1518558,21:23:56,1.5
22.32560246,114.1624686,09:36:34,1.4
22.23845118,114.1972885,11:54:53,1.5
22.2817392,114.1480782,08:56:47,2.4
22.28779114,114.147562,12:05:21,1.5
22.279654,114.1515986,09:06:06,3.5
22.31559083,114.1633573,08:48:17,1.6
22.31844362,114.1864225,17:36:32,1.5
22.3032127,114.1618225,18:52:09,1.3
22.2938984,114.1736328,18:58:00,1.8
22.2791089,114.1605117,19:40:00,2.6
22.277631,114.1648119,18:15:08,1.3
22.2812733,114.1710683,15:47:07,1.3
22.28161355,114.1593701,23:22:18,1.2
22.2804203,114.159954,19:57:04,1.6
22.2811666,114.1546994,20:27:21,1.9
22.28675746,114.1394688,08:02:15,2.7
22.3030833,114.1607217,18:55:21,1.3
22.2986887,114.1677531,18:22:00,1.5
22.2783817,114.1521027,19:27:10,2.5
22.2955885,114.1683786,14:51:54,1.3
22.29556651,114.1694811,17:25:06,1.5
22.3054687,114.1733079,18:28:58,1.3
22.2824377,114.154481,03:09:43,1.4
22.2774343,114.1653408,16:27:22,1.6
22.3179408,114.1689469,19:42:25,1.3
22.2864733,114.19381,12:33:09,1.5
22.28506386,114.1961903,09:05:31,1.5
22.2845833,114.1546467,12:39:35,2.9
22.3262699,114.205184,11:43:59,1.2
22.3269916,114.1795342,12:16:10,2.3
22.2687592,114.183551,12:05:36,1.8
22.27885379,114.151763,12:46:45,2.6
22.2856925,114.1473264,12:34:51,2.4
22.29723457,114.1747635,12:40:17,1.4
22.2865711,114.1561831,14:45:52,2.2
22.3054637,114.160831,07:38:15,1.5
22.2869405,114.1443214,15:32:23,1.4
22.2694178,114.1848227,14:26:00,1.7
22.3274843,114.1826596,18:40:10,1.2
22.2811585,114.1621863,17:08:44,1.5
22.278184,114.1874778,07:59:25,1.5
22.3220578,114.2059171,19:33:35,1.4
22.28752355,114.1571485,18:21:08,1.5
22.28457453,114.1508776,18:54:56,1.8
22.2938191,114.1691041,13:57:55,1.3
22.2800539,114.1532665,19:15:03,1.8
22.2764563,114.1676938,14:51:27,1.5
22.30076195,114.1794011,15:06:40,1.5
22.2842997,114.1576392,08:27:51,1.2
22.3007407,114.1794499,23:01:11,1.5
22.28162,114.1555167,03:52:47,2.1
22.28519424,114.157505,16:53:08,1.2
22.3387108,114.1874238,23:08:28,1.5
22.29900304,114.1737334,17:01:49,1.4
22.281828,114.1448987,19:06:28,1.5
22.2756466,114.1819913,14:43:12,1.5
22.3409128,114.1967132,19:38:44,1.5
22.2786717,114.1855933,13:29:19,1.5
22.3116673,114.1868963,12:12:36,1.2
22.2753643,114.1616022,13:05:20,1.4
22.2947955,114.1718391,14:26:25,1.9
22.30453632,114.160307,14:23:28,1.9
22.3177774,114.1560177,13:09:09,1.2
22.2769809,114.1642872,23:03:31,1.3
22.34082003,114.2103611,11:44:09,1.6
22.2787693,114.1826788,19:35:10,1.9
22.2840018,114.1581727,19:26:05,2.2
22.29876001,114.1774803,18:25:24,1.5
22.2864137,114.1343453,18:47:24,2.3
22.28135416,114.1865803,12:08:56,2.6
22.2762367,114.1707767,17:34:58,1.5
22.2819633,114.1839117,23:09:20,1.5
22.2805664,114.1737377,19:54:32,1.6
22.28147285,114.1607206,18:38:47,1.2
22.28377,114.15471,22:11:20,1.5
22.2814455,114.1865727,19:50:21,1.7
22.2882106,114.1944856,08:27:44,1.2
22.2678255,114.188983,12:48:22,1.3
22.2860983,114.154895,17:59:41,2
22.28392502,114.1508976,08:56:55,1.5
22.2806237,114.218604,14:37:46,1.4
22.2994103,114.1681331,17:37:36,1.6
22.2757783,114.1607667,19:24:12,1.7
22.2817985,114.158293,14:54:50,1.5
22.3156625,114.2145199,20:19:21,1.3
22.2738957,114.1940094,08:52:37,1.3
22.28498694,114.1580773,23:31:35,1.2
22.28337805,114.1593608,22:50:13,1.4
22.2948908,114.1716884,18:09:14,1.5
22.2876985,114.1475814,13:06:45,1.4
22.28486504,114.1583633,22:25:17,1.5
22.274827,114.1735523,19:56:32,1.5
22.2967416,114.1700768,12:04:56,1.6
22.2812673,114.1564591,14:36:51,2.1
22.2826358,114.1549814,22:06:49,1.5
22.27755486,114.170923,18:25:53,1.5
22.2862418,114.1539185,19:10:33,1.3
22.27647597,114.1697348,15:10:31,1.4
22.2841492,114.1579753,16:15:39,1.4
22.2774667,114.1657567,23:19:15,1.5
22.2746818,114.1684305,14:59:34,1.3
22.27860144,114.1828442,22:35:27,1.5
22.2951776,114.1728688,18:09:43,1.7
22.2835319,114.1284854,15:28:10,1.5
22.2845832,114.1577623,19:29:10,1.7
22.28040368,114.1822842,19:00:28,1.7
22.2816863,114.1587797,14:23:45,1.5
22.2772879,114.1650483,17:53:23,1.5
22.27859132,114.1860748,20:08:11,1.3
22.3184058,114.1686468,18:58:39,1.3
22.2855641,114.1500406,17:41:37,1.4
22.27815642,114.1760117,22:59:40,1.5
22.2816377,114.1472683,12:34:11,2.2
22.29551807,114.1709604,13:17:21,1.7
22.2764942,114.1711427,16:42:23,1.4
22.2748816,114.1731343,19:15:42,1.9
22.29779421,114.1773166,17:38:14,1.5
22.3193917,114.18581,18:55:31,1.5
22.32098615,114.1896295,18:36:59,1.9
22.2816048,114.1423516,13:13:08,2.7
22.27599529,114.1721497,09:34:12,1.4
22.31574879,114.212907,18:57:56,1.2
22.2813198,114.1554304,22:44:36,1.5
22.2810517,114.1571983,14:23:18,1.5
22.283951,114.1587314,16:58:09,1.3
22.28149346,114.1567717,14:03:49,1.5
22.28176713,114.1491546,09:44:20,1.4
22.2806573,114.1576023,19:26:00,1.5
22.2400593,114.1599055,12:17:01,1.5
22.2859783,114.1522474,13:11:52,1.6
22.2852827,114.1385386,15:43:42,1.3
22.29515805,114.1695232,20:20:54,1.2
22.2841783,114.1487383,14:01:21,1.4
22.2733866,114.155,15:41:42,2
22.2822425,114.1534143,12:18:56,2.2
22.3358741,114.1754962,12:31:41,1.8
22.3098033,114.1727433,13:31:50,1.5
22.30033116,114.1725229,19:55:29,1.2
22.2816746,114.1318597,12:05:02,2.3
22.3014836,114.1785316,16:50:51,1.5
22.277175,114.1649133,12:43:33,1.7
22.28410678,114.1533259,19:11:44,1.8
22.2879399,114.1513245,19:03:46,1.6
22.3105011,114.1725907,14:58:06,1.5
22.2836783,114.1541017,21:12:27,1.5
22.32696948,114.1775783,13:46:19,1.5
22.27817212,114.1705446,19:30:59,1.3
22.284158,114.1583802,18:43:02,1.8
22.3189615,114.2135733,11:48:44,1.2
22.269714,114.1837164,19:31:36,1.9
22.2847392,114.1505359,23:21:04,1.8
22.29714508,114.1730165,22:42:07,1.3
22.3298454,114.1879344,11:55:07,1.2
22.2816928,114.1553703,19:10:17,1.3
22.28061,114.14941,09:10:13,3
22.27022806,114.1855177,22:07:41,1.3
22.27963476,114.151574,07:24:17,1.2
22.285813,114.1475096,09:50:28,1.2
22.27752428,114.1790009,22:23:44,1.7
22.29966953,114.1679278,18:18:30,1.8
22.2812517,114.1820983,22:12:09,1.9
22.27404586,114.1636016,15:32:45,1.5
22.27723517,114.1824488,18:47:23,2.4
22.300632,114.1791111,18:53:35,1.9
22.2808499,114.1478153,09:01:19,1.5
22.28198048,114.1454416,08:37:08,1.5
22.3013313,114.1835248,19:33:03,1.4
22.27396274,114.177673,17:52:28,1.5
22.2849586,114.156797,20:08:55,2.6
22.27657145,114.1693935,16:43:26,2.3
22.28373537,114.1586658,15:39:56,1.4
22.2811741,114.1613785,19:24:16,1.5
22.3045765,114.1843536,15:21:35,1.9
22.2780685,114.1849806,15:59:00,2.2
22.298715,114.1687484,19:18:01,1.9
22.28752693,114.1510827,12:34:52,2.9
22.2840172,114.192454,23:03:07,1.5
22.28662336,114.2147879,11:37:57,1.4
22.2787609,114.1776229,23:37:28,2
22.312248,114.1885151,11:40:12,1.3
22.28018794,114.1791161,11:57:53,3.2
22.2773892,114.1648427,23:41:17,1.4
22.28620355,114.1423372,18:31:20,1.6
22.2860626,114.149142,11:49:27,1.5
22.30457605,114.1602406,17:31:17,1.3
22.27634378,114.1593649,17:48:54,1.2
22.33520105,114.1628683,18:40:08,1.5
22.3447421,114.1489898,12:31:13,2.4
22.3186012,114.1682635,14:56:17,1.3
22.285596,114.1977424,18:49:09,1.2
22.2826136,114.1855547,18:54:59,1.6
22.28229804,114.1561242,13:39:08,1.6
22.2805917,114.1525,16:27:41,1.4
22.27812644,114.1710656,22:01:02,1.3
22.27733,114.1541517,18:27:29,2.1
22.28627872,114.1568131,21:10:43,1.5
22.3289626,114.173816,06:50:50,1.9
22.2864048,114.1571409,19:51:41,1.5
22.2784223,114.1523148,09:03:03,1.5
22.2805548,114.1664803,22:20:56,1.5
22.32064311,114.1833782,23:26:45,1.6
22.28231273,114.1855921,22:50:40,1.4
22.2739868,114.1776373,12:17:58,1.5
22.28164975,114.1592147,18:47:30,1.9
22.27643683,114.1721842,09:47:39,1.5
22.2765678,114.1651839,09:20:58,2.3
22.2827006,114.1483319,08:00:35,1.4
22.27945262,114.1922189,08:33:34,1.7
22.275333,114.1829789,14:38:16,1.2
22.2819063,114.1584548,18:22:04,1.9
22.2819766,114.1581549,19:10:03,1.4
22.27702076,114.1703601,22:32:20,1.2
22.28067078,114.1503638,07:40:44,1.4
22.278285,114.1659668,22:15:26,1.2
22.3134304,114.1716,11:19:08,1.5
22.2803073,114.1843546,16:05:34,1.4
22.2785664,114.178932,16:42:54,1.5
22.27340924,114.1845285,14:38:29,1.5
22.28045637,114.1572735,13:55:44,1.3
22.3032942,114.1630392,18:02:27,1.3
22.2993718,114.1790882,23:43:26,1.8
22.2818479,114.1574401,16:55:04,1.8
22.2688618,114.1871115,14:47:45,1.2
22.2707247,114.184903,13:44:36,2.1
22.366192,114.2582625,13:27:20,1.3
22.24879168,114.1679702,14:46:33,2.1
22.33084,114.1733638,16:41:06,1.3
22.28979507,114.2040962,09:17:40,2.4
22.24371366,114.1530926,16:24:07,1.5
22.33501753,114.1804099,11:33:52,2
22.2769233,114.1547779,13:37:05,1.5
22.3198002,114.1762412,12:59:22,1.7
22.2829891,114.1595002,12:43:16,1.2
22.2784022,114.1857469,16:51:31,1.2
22.28555412,114.1909751,17:04:58,1.5
22.28400691,114.1460558,17:32:30,1.6
22.2777269,114.1691551,17:53:06,1.5
22.28614915,114.1480591,14:32:57,2.1
22.285201,114.158447,22:24:22,1.3
22.3187913,114.1714054,20:32:17,1.2
22.2773602,114.1663452,17:09:27,1.5
22.27757078,114.1649451,19:21:55,1.6
22.2857976,114.156834,20:18:04,1.5
22.285085,114.2134883,19:09:27,2.5
22.28072,114.1574517,00:39:37,1.5
22.2994256,114.1684982,22:35:27,1.4
22.290421,114.1949006,08:24:25,1.5
22.3311549,114.1772425,12:42:06,1.8
22.281469,114.1591304,17:38:06,1.4
22.2737934,114.1922989,09:34:32,1.4
22.28196051,114.1512723,12:34:29,2.2
22.27690507,114.1715429,19:54:36,1.5
22.28163073,114.1562698,04:43:12,1.4
22.2787665,114.1868866,19:08:45,1.3
22.27614984,114.1561308,11:57:19,2.4
22.2824662,114.150057,12:08:15,1.6
22.2764642,114.180386,23:07:58,2.2
22.281609,114.1491268,17:45:50,1.4
22.27747629,114.18001,18:56:39,2
22.2812822,114.1621531,19:04:38,1.5
22.2745013,114.1578956,18:28:03,1.4
22.2817837,114.143783,06:37:25,1.5
22.2715625,114.1855902,08:18:57,1.8
22.2772441,114.182447,09:56:13,1.7
22.27699871,114.1794701,22:35:14,1.2
22.27391614,114.1529495,09:32:56,2.1
22.27529743,114.1848936,07:27:40,1.5
22.2852241,114.1585601,19:35:54,1.5
22.28212433,114.184106,22:50:01,1.5
22.2767669,114.1541974,07:12:08,1.4
22.2839798,114.1586122,18:56:03,2.2
22.323054,114.1840138,23:05:55,1.8
22.2826915,114.1286789,12:31:27,1.2
22.32238016,114.1756219,19:11:49,1.5
22.27557735,114.1708275,13:41:27,1.9
22.2765093,114.1678892,16:45:25,1.5
22.3005256,114.1738381,13:22:00,1.2
22.31459957,114.1642733,19:16:30,1.5
22.2774746,114.1762502,23:32:14,1.2
22.297664,114.1744174,17:07:06,1.2
22.26808862,114.1814861,12:14:32,2.1
22.2771471,114.1647243,20:17:52,1.2
22.2754719,114.1711559,09:22:38,1.5
22.2817138,114.1581548,19:50:32,2.5
22.28635116,114.1569573,18:37:03,3.1
22.2871276,114.1951721,08:18:41,1.5
22.2816174,114.1824772,18:03:57,1.5
22.28029489,114.1630528,18:26:38,1.8
22.2820739,114.183524,15:29:28,1.5
22.2992032,114.1682989,13:28:37,1.6
22.27896837,114.160723,20:27:33,1.9
